06cd85e2-e7d6-49a3-bc94-2c31c8f7d433	storage-cold-hot-block-blob	LRS	块 blob（热）	default
e5960556-fee3-41d8-9329-ae68f9aee68e	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
e7056c15-dc2d-4913-8b0e-06fd876a88ea				
20d81067-af7c-48d9-acf7-d17d2e5ffe31	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
e13adbc5-3ece-44fb-b579-1aaf67171eae	premium-storage	P30	default	default
25a8afab-267f-4272-8bf1-12be387604be	storage-cold-hot-block-blob	RA-GRS	块 blob（冷）	default
26af5afe-468e-4c09-b45f-cded010f0ef4				
adacd194-a838-4966-b589-d8262be3ac81	storage-general-purpose-queues	LRS	队列	default
41b9853e-a81e-4a11-a548-77473a656a73	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
e17e579f-adb6-4068-a2a2-6fcd9d6723ce				
d09e639b-288f-4571-abbc-e1f42f934138	storage-general-purpose-block-blob	LRS	块 blob	default
a97168b1-7066-4da9-a035-cd5b4fec4e68	storage-general-purpose-queues	LRS	队列	default
5c91b41a-634b-4b13-b51a-1f8bed056263				
358db962-a2e1-4904-b09f-dc1b070b322d				
cbd5bdb0-9cd0-4a36-b39b-4620a16116f2				
af454842-91c2-406f-87a3-d719ea7ee1e0	storage-cold-hot-block-blob	LRS	块 blob（热）	default
e829dd7e-41f0-46d4-bc84-1cc13791e254	premium-storage	P10	default	default
b24b3aa0-f4ff-4546-9bbd-562b193f9924	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
72f848e8-95a6-4852-8269-f631faa9e526	storage-general-purpose-queues	GRS	队列	default
6e217d2d-e00b-4019-8e3c-30c57627fe6d				
cfa24dd7-3f0e-4e00-a167-2e1f0f4830ea	storage-general-purpose-queues	RA-GRS	队列	default
181926d5-204b-464a-b9e6-4d80ea4ef552	storage-general-purpose-table	RA-GRS	表	default
28eb0e44-cf36-4fe5-ba58-c89cdfe22ab4	storage-cold-hot-block-blob	 GRS	块 blob（冷）	default
8b44130d-9689-441a-88a9-0ee61aa53f33	premium-storage	P30	default	default
27b3efd7-371a-4262-bb80-ff8a63109699	storage-general-purpose-queues	LRS	队列	default
d688b491-e031-4aa2-bb87-be3f346e2b8f	storage-cold-hot-block-blob	LRS	块 blob（热）	default
0e03afd6-cb40-4a1b-9938-0bf4aaca3879	storage-cold-hot-block-blob	LRS	块 blob（冷）	default
f1283491-f2b8-4b2c-a22b-27cdaf0d563d	storage-general-purpose-page-blob-disk	LRS	页 blob 和磁盘	default
33053aa8-a925-4b6e-9bb4-d2987b213a92	storage-general-purpose-table	RA-GRS	表	default
fc203689-76e7-4fbe-86b9-968d73231c00	storage-cold-hot-block-blob	LRS	块 blob（热）	default
b397b505-72e5-4ac0-9c4e-bd187ea198bf	storage-general-purpose-table	GRS	表	default
cf857e09-a066-46e9-9f52-b6f73e70692c				
57bd5019-bcfb-4876-927b-f1e95248e08e	storage-cold-hot-block-blob	 GRS	块 blob（热）	default
b40c3368-de55-4653-b7fd-5d3faca0b1df	storage-cold-hot-block-blob	LRS	块 blob（热）	default
6fe7781e-b466-423a-98e8-e0e4eeb82443	premium-storage	P20	default	default
b29eac16-9986-42cd-890d-404a414cae83	storage-general-purpose-table	GRS	表	default
243a7ede-007c-474d-ae93-3a629da977e0	storage-cold-hot-block-blob	RA-GRS	块 blob（热）	default
d8eb314f-b85e-4b3a-8956-19cf69bb8c42	storage-general-purpose-page-blob-disk	LRS	页 blob 和磁盘	default
2388a15b-1c42-4e8d-8ae8-69868b94455e	storage-general-purpose-queues	RA-GRS	队列	default
63fef759-fc80-4e1c-bfd7-d46850e529e6				
f679b7f5-ead6-4474-9829-769dc819f3e2	storage-general-purpose-block-blob	LRS	块 blob	default
7f627a53-5868-48d7-b4e5-7140894deede	storage-general-purpose-table	LRS	表	default
d45535dc-ad66-47c9-a58e-5c5d73511193				
5681f5de-d80e-4018-aa73-f2f2bd828c2a				
758b46f1-1579-4490-a54a-9829ff267c51	storage-cold-hot-block-blob	LRS	块 blob（热）	default
20fc9d1f-0727-4f0c-b5e7-dc252621d16e	storage-general-purpose-file	GRS	Azure file/文件	default
