5983e870-e59d-443a-829d-13530a2ee1c2	sql-database-basic-standard-and-premium	高级	default	P4	31
23c8e98f-5028-4330-9cfc-777e2a207f83	sql-database-basic-standard-and-premium	标准	default	S2	31
21510b9c-69a8-4a84-902e-8d6b735c5ff4	sql-database-basic-standard-and-premium	标准	default	S0	31
0dd27cb3-dc33-4ca1-a601-482ff4917012	sql-database-basic-standard-and-premium	高级	default	P1	31
8fc8af7f-3909-4aae-9682-43f76a019101	sql-database-basic-standard-and-premium	标准	default	S3	31
9b1933c2-76eb-4cd6-83eb-6b7ea4ff7aca	sql-database-basic-standard-and-premium	高级	default	P2	31
0dfd69d2-e486-40b1-bdda-2ab5e6f043cf	sql-database-basic-standard-and-premium	高级	default	P4	31
f0e62846-0dff-4313-b14e-c7867f779fb0	sql-database-basic-standard-and-premium	标准	default	S0	31
1720e6f8-8efb-4608-a2cf-1975ec5466f7	sql-database-basic-standard-and-premium	高级	default	P1	31
a8fcd27d-ff1b-44d2-a9d6-cf6773a60aee	sql-database-basic-standard-and-premium	高级	default	P1	31
837830bd-b8f1-454d-a085-c5c6bdcc4bf9	sql-database-basic-standard-and-premium	高级	default	P1	31
83b369ee-aa29-4b3a-9421-b8e7ffa27fbe	sql-database-basic-standard-and-premium	高级	default	P1	31
48f97703-133e-47e8-acd2-0e6fcbfc82bb	sql-database-basic-standard-and-premium	高级	default	P1	31
3da168a6-d35d-46c1-8eb6-0ba6c4affec9	sql-database-basic-standard-and-premium	高级	default	P1	31
ed5ea410-f2d6-45fa-9fcc-5ff1621c874d	sql-elastic-database-basic-standard-and-premium	基本 	default	100	3100
e6ea4199-b8f8-43a0-8328-b7501db904cd	sql-database-basic-standard-and-premium	标准	default	S3	31
8a604ddb-fc0b-4128-9068-6ac46bcd0483	sql-database-basic-standard-and-premium	标准	default	S1	31
4742b266-e4d5-41f8-a0db-2729b86b6a7d	sql-database-basic-standard-and-premium	高级	default	P1	31
c40beff6-983d-4dc7-9be6-16d19a9fad7a	sql-database-basic-standard-and-premium	高级	default	P6	31
dd364a43-b62b-488e-b4cc-f32eb80ef3e9				
f11f905e-ea54-4f25-8547-46e0e8cd9575	sql-database-basic-standard-and-premium	标准	default	S1	31
d0b04ace-4151-4dc3-94fb-89346c04b8e2	sql-database-basic-standard-and-premium	高级	default	P1	31
9952ec9f-916b-46f6-816f-4a1fef973327	sql-database-basic-standard-and-premium	高级	default	P1	31
a27a89b0-76d1-4b4f-a39d-76f469f01b70	sql-database-basic-standard-and-premium	标准	default	S3	31
c59e5174-b0f7-4b9d-84f6-901b6777f387	sql-database-basic-standard-and-premium	高级	default	P4	31
a2614b07-eb8f-443c-8f4e-1b3be07eab51	sql-database-basic-standard-and-premium	标准	default	S2	31
314ac17c-0b11-4513-8be2-363b9fe40e77	sql-database-basic-standard-and-premium	高级	default	P1	31
30cf8266-ff5a-4f43-aa52-fa4d080ee691	sql-database-basic-standard-and-premium	标准	default	S0	31
c59f00bc-78a3-44d1-80de-38d289063522	sql-elastic-database-basic-standard-and-premium	高级	default	125	3875
cc84f2f5-c33f-41c9-ba16-a616f9f9cadd	sql-database-basic-standard-and-premium	高级	default	P4	31
5eb50509-d65c-4f73-90a3-c6ee7d170e51	sql-database-basic-standard-and-premium	标准	default	S3	31
7f5d9ed6-3ee7-453c-85a7-8aa5212a949f	sql-database-basic-standard-and-premium	标准	default	S3	31
52c400e7-7180-481b-8aa7-5c021661d031	sql-database-basic-standard-and-premium	标准	default	S2	31
940e92c1-bdae-44b5-807c-c1ab2d3a05b7	sql-database-basic-standard-and-premium	高级	default	P1	31
aedf8420-cf6e-4d02-bea6-9470d4d35d86	sql-database-basic-standard-and-premium	高级	default	P1	31
c1ca5d61-2679-4721-91b5-d5d46e3e879a	sql-database-basic-standard-and-premium	高级	default	P1	31
234146dc-aa5d-4869-a6e9-8bba3469518a	sql-database-basic-standard-and-premium	高级	default	P1	31
a0a0ccfb-be28-4c4c-b790-b1d2c0bf9efc	sql-database-basic-standard-and-premium	高级	default	P2	31
2cf60c40-2347-4e28-8ac9-a8eba2c6c6f9	sql-database-basic-standard-and-premium	高级	default	P1	31
2712f78d-e46a-4917-b631-0b25463b7e69				
9854f879-aaf7-4ee5-bfb2-773778935894	sql-database-basic-standard-and-premium	高级	default	P4	31
550f587d-ac2e-43dd-90de-1fab41f5ba39	sql-database-basic-standard-and-premium	高级	default	P1	31
dfacce61-cae1-44de-9c39-1ada59995bda	sql-data-warehouse	≤600	DWU	100	744
be96e328-4711-4481-9eeb-a74e22ca7db0	sql-database-basic-standard-and-premium	标准	default	S3	31
e39c3838-26f3-48cc-943e-59847da39886	sql-database-basic-standard-and-premium	标准	default	S2	31
f42c8e3f-f071-417b-9ca1-b61e258dd898	sql-database-basic-standard-and-premium	高级	default	P4	31
da3b2fcb-7438-4f14-ab45-e0d20a4eca50				
4e9ac498-5cae-47c4-a56e-81bf98dc47b9	sql-database-basic-standard-and-premium	高级	default	P6	31
524d6c11-79ad-4ace-ba3a-7c23a4823aaf	sql-database-basic-standard-and-premium	高级	default	P4	31
a8049401-f714-419e-865a-824817f9dae1	sql-database-basic-standard-and-premium	高级	default	P1	31
a251032a-48b2-400c-8ebd-3c53f513cd77	sql-database-basic-standard-and-premium	高级	default	P1	31
dadee234-c5ef-47e0-bdea-5c3ba14f0a49	sql-database-basic-standard-and-premium	高级	default	P6	31
e3e8ad1e-318a-4438-8a9d-2d7a03d09294	sql-database-basic-standard-and-premium	高级	default	P4	31
